packet.num,eth.type,frame.len,frame.time_epoch,frame.time_delta,ip.version,ip.hdr_len,ip.dsfield.dscp,ip.len,ip.id,ip.flags,ip.frag_offset,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,icmp.type,icmp.code,ip.flags.mf,ip.frag_offset.1,ip.fragment.overlap,tcp.flags.ack,tcp.analysis.retransmission,tcp.flags.push,tcp.flags.syn,tcp.flags.fin,tcp.flags.urg,SMC1,SMC2,SMC3,SDC1,SDC2,SDC3,DMC1,DMC2,DMC3,DDC1,DDC2,DDC3
600743,2048,87,1276373325.533545,0.000557,4,5,0,73,42081,2,,44,6,49205,80.66.211.179,192.168.5.122,48535.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600746,2048,218,1276373325.7577033,0.222773,4,5,0,204,42082,2,,44,6,49073,80.66.211.179,192.168.5.122,48535.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600748,2048,210,1276373325.977689,0.181521,4,5,0,196,42083,2,,44,6,49080,80.66.211.179,192.168.5.122,48535.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600751,2048,82,1276373326.153664,0.170959,4,5,0,68,42084,2,,44,6,49207,80.66.211.179,192.168.5.122,48535.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600753,2048,118,1276373326.366333,0.18023,4,5,0,104,42085,2,,44,6,49170,80.66.211.179,192.168.5.122,48535.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600756,2048,166,1276373326.53246,0.165759,4,5,0,152,42086,2,,44,6,49121,80.66.211.179,192.168.5.122,48535.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600758,2048,166,1276373326.701229,0.167348,4,5,0,152,42087,2,,44,6,49120,80.66.211.179,192.168.5.122,48535.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600766,2048,118,1276373329.02626,0.161924,4,5,0,104,42088,2,,44,6,49167,80.66.211.179,192.168.5.122,48535.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600768,2048,66,1276373329.0267,6e-06,4,5,0,52,42089,2,,44,6,49218,80.66.211.179,192.168.5.122,48535.0,22.0,,,,,0,0,,1.0,,0.0,0.0,1.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600770,2048,66,1276373329.1881032,0.160943,4,5,0,52,42090,2,,44,6,49217,80.66.211.179,192.168.5.122,48535.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600785,2048,74,1276373332.0146198,0.088781,4,5,0,60,57759,2,,44,6,33540,80.66.211.179,192.168.5.122,48922.0,22.0,,,,,0,0,,0.0,,0.0,1.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600787,2048,66,1276373332.170905,0.15595,4,5,0,52,57760,2,,44,6,33547,80.66.211.179,192.168.5.122,48922.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600813,2048,66,1276373332.333909,0.017778,4,5,0,52,57761,2,,44,6,33546,80.66.211.179,192.168.5.122,48922.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600814,2048,87,1276373332.33445,0.000541,4,5,0,73,57762,2,,44,6,33524,80.66.211.179,192.168.5.122,48922.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600817,2048,218,1276373332.5165188,0.180533,4,5,0,204,57763,2,,44,6,33392,80.66.211.179,192.168.5.122,48922.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600819,2048,210,1276373332.719019,0.16423,4,5,0,196,57764,2,,44,6,33399,80.66.211.179,192.168.5.122,48922.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600871,2048,82,1276373333.373128,0.00055,4,5,0,68,57766,2,,44,6,33525,80.66.211.179,192.168.5.122,48922.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600920,2048,118,1276373334.0092988,0.114965,4,5,0,104,57768,2,,44,6,33487,80.66.211.179,192.168.5.122,48922.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600923,2048,166,1276373334.5920591,0.582304,4,5,0,152,57770,2,,44,6,33437,80.66.211.179,192.168.5.122,48922.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600925,2048,166,1276373334.758336,0.16498,4,5,0,152,57771,2,,44,6,33436,80.66.211.179,192.168.5.122,48922.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600936,2048,118,1276373336.866178,0.186991,4,5,0,104,57772,2,,44,6,33483,80.66.211.179,192.168.5.122,48922.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600939,2048,66,1276373336.868212,0.001132,4,5,0,52,57773,2,,44,6,33534,80.66.211.179,192.168.5.122,48922.0,22.0,,,,,0,0,,1.0,,0.0,0.0,1.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600941,2048,74,1276373336.870402,0.001847,4,5,0,60,60219,2,,44,6,31080,80.66.211.179,192.168.5.122,49611.0,22.0,,,,,0,0,,0.0,,0.0,1.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600943,2048,66,1276373337.0245142,0.153758,4,5,0,52,57774,2,,44,6,33533,80.66.211.179,192.168.5.122,48922.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600944,2048,66,1276373337.03633,0.011816,4,5,0,52,60220,2,,44,6,31087,80.66.211.179,192.168.5.122,49611.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600946,2048,66,1276373337.2149422,0.174994,4,5,0,52,60221,2,,44,6,31086,80.66.211.179,192.168.5.122,49611.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600947,2048,87,1276373337.216968,0.002026,4,5,0,73,60222,2,,44,6,31064,80.66.211.179,192.168.5.122,49611.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600950,2048,218,1276373337.4053822,0.187,4,5,0,204,60223,2,,44,6,30932,80.66.211.179,192.168.5.122,49611.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600953,2048,210,1276373338.124788,0.183787,4,5,0,196,60225,2,,44,6,30938,80.66.211.179,192.168.5.122,49611.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600956,2048,82,1276373338.302932,0.173109,4,5,0,68,60226,2,,44,6,31065,80.66.211.179,192.168.5.122,49611.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600958,2048,118,1276373339.8950038,1.561406,4,5,0,104,60229,2,,44,6,31026,80.66.211.179,192.168.5.122,49611.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600961,2048,166,1276373340.055691,0.160239,4,5,0,152,60230,2,,44,6,30977,80.66.211.179,192.168.5.122,49611.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600963,2048,150,1276373340.243648,0.186674,4,5,0,136,60231,2,,44,6,30992,80.66.211.179,192.168.5.122,49611.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600968,2048,118,1276373342.0208337,0.167534,4,5,0,104,60232,2,,44,6,31023,80.66.211.179,192.168.5.122,49611.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600969,2048,66,1276373342.0212471,0.000413,4,5,0,52,60233,2,,44,6,31074,80.66.211.179,192.168.5.122,49611.0,22.0,,,,,0,0,,1.0,,0.0,0.0,1.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600972,2048,74,1276373342.023329,0.001613,4,5,0,60,18667,2,,44,6,7097,80.66.211.179,192.168.5.122,50102.0,22.0,,,,,0,0,,0.0,,0.0,1.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600974,2048,66,1276373342.192267,0.168601,4,5,0,52,18668,2,,44,6,7104,80.66.211.179,192.168.5.122,50102.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600976,2048,66,1276373342.19697,0.001207,4,5,0,52,60234,2,,44,6,31073,80.66.211.179,192.168.5.122,49611.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600981,2048,87,1276373342.876982,0.165271,4,5,0,73,18671,2,,44,6,7080,80.66.211.179,192.168.5.122,50102.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600984,2048,218,1276373343.047194,0.168914,4,5,0,204,18672,2,,44,6,6948,80.66.211.179,192.168.5.122,50102.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600986,2048,210,1276373343.252616,0.170007,4,5,0,196,18673,2,,44,6,6955,80.66.211.179,192.168.5.122,50102.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600989,2048,82,1276373343.441112,0.183478,4,5,0,68,18674,2,,44,6,7082,80.66.211.179,192.168.5.122,50102.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600991,2048,118,1276373343.65088,0.178359,4,5,0,104,18675,2,,44,6,7045,80.66.211.179,192.168.5.122,50102.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600994,2048,166,1276373343.8312597,0.180027,4,5,0,152,18676,2,,44,6,6996,80.66.211.179,192.168.5.122,50102.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
600996,2048,150,1276373344.0100489,0.177401,4,5,0,136,18677,2,,44,6,7011,80.66.211.179,192.168.5.122,50102.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601000,2048,118,1276373346.333514,0.166614,4,5,0,104,18678,2,,44,6,7042,80.66.211.179,192.168.5.122,50102.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601003,2048,66,1276373346.3352368,0.000789,4,5,0,52,18679,2,,44,6,7093,80.66.211.179,192.168.5.122,50102.0,22.0,,,,,0,0,,1.0,,0.0,0.0,1.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601005,2048,74,1276373346.352905,0.017318,4,5,0,60,23066,2,,44,6,2698,80.66.211.179,192.168.5.122,50483.0,22.0,,,,,0,0,,0.0,,0.0,1.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601007,2048,66,1276373346.4873989,0.13414,4,5,0,52,18680,2,,44,6,7092,80.66.211.179,192.168.5.122,50102.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601008,2048,66,1276373346.5053778,0.017979,4,5,0,52,23067,2,,44,6,2705,80.66.211.179,192.168.5.122,50483.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601010,2048,66,1276373346.669458,0.160555,4,5,0,52,23068,2,,44,6,2704,80.66.211.179,192.168.5.122,50483.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601011,2048,87,1276373346.670243,0.000785,4,5,0,73,23069,2,,44,6,2682,80.66.211.179,192.168.5.122,50483.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601015,2048,78,1276373347.955994,0.173609,4,5,0,64,23072,2,,44,6,2688,80.66.211.179,192.168.5.122,50483.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601017,2048,218,1276373348.337905,0.072944,4,5,0,204,23073,2,,44,6,2547,80.66.211.179,192.168.5.122,50483.0,22.0,,,,,0,0,,1.0,1.0,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601019,2048,210,1276373348.5462992,0.174773,4,5,0,196,23074,2,,44,6,2554,80.66.211.179,192.168.5.122,50483.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601022,2048,66,1276373348.7303832,0.179074,4,5,0,52,23075,2,,44,6,2697,80.66.211.179,192.168.5.122,50483.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601023,2048,82,1276373348.73056,0.000177,4,5,0,68,23076,2,,44,6,2680,80.66.211.179,192.168.5.122,50483.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601025,2048,118,1276373348.9294689,0.168039,4,5,0,104,23077,2,,44,6,2643,80.66.211.179,192.168.5.122,50483.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601028,2048,166,1276373349.100277,0.170392,4,5,0,152,23078,2,,44,6,2594,80.66.211.179,192.168.5.122,50483.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601034,2048,150,1276373349.2906969,0.001247,4,5,0,136,23079,2,,44,6,2609,80.66.211.179,192.168.5.122,50483.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601040,2048,118,1276373350.9580438,0.073788,4,5,0,104,23080,2,,44,6,2640,80.66.211.179,192.168.5.122,50483.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601043,2048,66,1276373350.960296,0.001447,4,5,0,52,23081,2,,44,6,2691,80.66.211.179,192.168.5.122,50483.0,22.0,,,,,0,0,,1.0,,0.0,0.0,1.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601044,2048,74,1276373350.960473,0.000177,4,5,0,60,57370,2,,44,6,33929,80.66.211.179,192.168.5.122,50900.0,22.0,,,,,0,0,,0.0,,0.0,1.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601047,2048,66,1276373351.127218,0.166324,4,5,0,52,23082,2,,44,6,2690,80.66.211.179,192.168.5.122,50483.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601048,2048,66,1276373351.131621,0.004403,4,5,0,52,57371,2,,44,6,33936,80.66.211.179,192.168.5.122,50900.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601050,2048,66,1276373351.2959511,0.160778,4,5,0,52,57372,2,,44,6,33935,80.66.211.179,192.168.5.122,50900.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601051,2048,87,1276373351.296506,0.000555,4,5,0,73,57373,2,,44,6,33913,80.66.211.179,192.168.5.122,50900.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601054,2048,218,1276373351.478051,0.180142,4,5,0,204,57374,2,,44,6,33781,80.66.211.179,192.168.5.122,50900.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601057,2048,210,1276373351.671413,0.159918,4,5,0,196,57375,2,,44,6,33788,80.66.211.179,192.168.5.122,50900.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601060,2048,82,1276373351.8638678,0.187379,4,5,0,68,57376,2,,44,6,33915,80.66.211.179,192.168.5.122,50900.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601063,2048,118,1276373352.539465,0.0589,4,5,0,104,57378,2,,44,6,33877,80.66.211.179,192.168.5.122,50900.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601066,2048,166,1276373353.1404412,0.600557,4,5,0,152,57380,2,,44,6,33827,80.66.211.179,192.168.5.122,50900.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601068,2048,150,1276373353.32788,0.186235,4,5,0,136,57381,2,,44,6,33842,80.66.211.179,192.168.5.122,50900.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601072,2048,118,1276373355.561868,0.172781,4,5,0,104,57382,2,,44,6,33873,80.66.211.179,192.168.5.122,50900.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601075,2048,66,1276373355.563186,0.000545,4,5,0,52,57383,2,,44,6,33924,80.66.211.179,192.168.5.122,50900.0,22.0,,,,,0,0,,1.0,,0.0,0.0,1.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601077,2048,74,1276373355.57362,0.01009,4,5,0,60,7239,2,,44,6,18525,80.66.211.179,192.168.5.122,51321.0,22.0,,,,,0,0,,0.0,,0.0,1.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601079,2048,66,1276373355.7199512,0.145962,4,5,0,52,57384,2,,44,6,33923,80.66.211.179,192.168.5.122,50900.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601080,2048,66,1276373355.72609,0.006139,4,5,0,52,7240,2,,44,6,18532,80.66.211.179,192.168.5.122,51321.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601083,2048,66,1276373355.88796,0.157838,4,5,0,52,7241,2,,44,6,18531,80.66.211.179,192.168.5.122,51321.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601084,2048,87,1276373355.8887632,0.000803,4,5,0,73,7242,2,,44,6,18509,80.66.211.179,192.168.5.122,51321.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601087,2048,218,1276373356.5477688,0.657615,4,5,0,204,7244,2,,44,6,18376,80.66.211.179,192.168.5.122,51321.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601089,2048,210,1276373356.739198,0.159365,4,5,0,196,7245,2,,44,6,18383,80.66.211.179,192.168.5.122,51321.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601092,2048,82,1276373356.925493,0.181225,4,5,0,68,7246,2,,44,6,18510,80.66.211.179,192.168.5.122,51321.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601094,2048,118,1276373357.1201391,0.160387,4,5,0,104,7247,2,,44,6,18473,80.66.211.179,192.168.5.122,51321.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601097,2048,166,1276373357.279611,0.1591,4,5,0,152,7248,2,,44,6,18424,80.66.211.179,192.168.5.122,51321.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601099,2048,150,1276373357.4362671,0.155425,4,5,0,136,7249,2,,44,6,18439,80.66.211.179,192.168.5.122,51321.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601106,2048,118,1276373359.5359979,0.158545,4,5,0,104,7250,2,,44,6,18470,80.66.211.179,192.168.5.122,51321.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601108,2048,66,1276373359.536358,5.5e-05,4,5,0,52,7251,2,,44,6,18521,80.66.211.179,192.168.5.122,51321.0,22.0,,,,,0,0,,1.0,,0.0,0.0,1.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601111,2048,74,1276373359.537032,0.000236,4,5,0,60,26313,2,,44,6,64986,80.66.211.179,192.168.5.122,51654.0,22.0,,,,,0,0,,0.0,,0.0,1.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601113,2048,66,1276373359.6980062,0.160621,4,5,0,52,26314,2,,44,6,64993,80.66.211.179,192.168.5.122,51654.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601115,2048,66,1276373359.877727,0.176274,4,5,0,52,26315,2,,44,6,64992,80.66.211.179,192.168.5.122,51654.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601116,2048,87,1276373359.877932,0.000205,4,5,0,73,26316,2,,44,6,64970,80.66.211.179,192.168.5.122,51654.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601119,2048,218,1276373360.053285,0.173941,4,5,0,204,26317,2,,44,6,64838,80.66.211.179,192.168.5.122,51654.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601125,2048,210,1276373360.2762518,0.006926,4,5,0,196,26318,2,,44,6,64845,80.66.211.179,192.168.5.122,51654.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601128,2048,82,1276373360.469436,0.188318,4,5,0,68,26319,2,,44,6,64972,80.66.211.179,192.168.5.122,51654.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601131,2048,118,1276373360.6747153,0.055707,4,5,0,104,26320,2,,44,6,64935,80.66.211.179,192.168.5.122,51654.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601134,2048,66,1276373360.77292,0.097786,4,5,0,52,40022,2,,44,6,51285,80.66.211.179,192.168.5.122,51321.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601135,2048,166,1276373360.8406012,0.067681,4,5,0,152,26321,2,,44,6,64886,80.66.211.179,192.168.5.122,51654.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601137,2048,150,1276373361.016213,0.174353,4,5,0,136,26322,2,,44,6,64901,80.66.211.179,192.168.5.122,51654.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601142,2048,118,1276373362.6837058,0.177815,4,5,0,104,26323,2,,44,6,64932,80.66.211.179,192.168.5.122,51654.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601143,2048,66,1276373362.683712,6e-06,4,5,0,52,26324,2,,44,6,64983,80.66.211.179,192.168.5.122,51654.0,22.0,,,,,0,0,,1.0,,0.0,0.0,1.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601146,2048,74,1276373362.6852841,0.000815,4,5,0,60,64016,2,,44,6,27283,80.66.211.179,192.168.5.122,51958.0,22.0,,,,,0,0,,0.0,,0.0,1.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601148,2048,66,1276373362.8561778,0.170534,4,5,0,52,26325,2,,44,6,64982,80.66.211.179,192.168.5.122,51654.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601149,2048,66,1276373362.8584,0.002222,4,5,0,52,64017,2,,44,6,27290,80.66.211.179,192.168.5.122,51958.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601151,2048,66,1276373363.023462,0.161493,4,5,0,52,64018,2,,44,6,27289,80.66.211.179,192.168.5.122,51958.0,22.0,,,,,0,0,,1.0,,0.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601152,2048,87,1276373363.0257058,0.002244,4,5,0,73,64019,2,,44,6,27267,80.66.211.179,192.168.5.122,51958.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601155,2048,218,1276373363.210973,0.18385,4,5,0,204,64020,2,,44,6,27135,80.66.211.179,192.168.5.122,51958.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601157,2048,210,1276373363.9125423,0.664102,4,5,0,196,64022,2,,44,6,27141,80.66.211.179,192.168.5.122,51958.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601160,2048,82,1276373364.125997,0.208604,4,5,0,68,64023,2,,44,6,27268,80.66.211.179,192.168.5.122,51958.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601162,2048,118,1276373364.7833552,0.625087,4,5,0,104,64025,2,,44,6,27230,80.66.211.179,192.168.5.122,51958.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601165,2048,166,1276373364.9430702,0.15935,4,5,0,152,64026,2,,44,6,27181,80.66.211.179,192.168.5.122,51958.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
601167,2048,150,1276373365.12116,0.176668,4,5,0,136,64027,2,,44,6,27196,80.66.211.179,192.168.5.122,51958.0,22.0,,,,,0,0,,1.0,,1.0,0.0,0.0,0.0,0,1,2,114,171,85,0,224,177,135,245,148
